AATSC2e,RotBtFrac,MLFER_A,AATSC2s,SHBd,MATS2e,GATS2s,ATSC2e,minHBint2,ATSC2s,ETA_dBetaP,MATS2s,nHBd,minHBint4,HybRatio,AATSC2c,SHsOH,maxHBint4,XLogP,nHBDon,ASP-4,nHsOH,nsOH,minHCsats,maxHBint2,GATS1c,nHBint2,SHBint2,AATS4i,SsOH,ATSC2c,MLFER_S,C1SP2,minHBint3,RDF20m,RDF20s,ATSC3e,nBondsD,nBondsD2,nBondsM,ETA_Beta_ns,SsssCH,minHBint7,MATS6m,MATS6c,nwHBa,minsssCH,ATSC3s,R_TpiPCTPC,SHBint3,AATSC6c,maxHBint7,MATS2m,ndssC,AATSC6m,maxHCsats,SdO,MATS6v,MATS2c,MLFER_BH,MLFER_BO,ETA_BetaP_ns,SHBint7,nHBint7,AATSC6v,ndO,ALogP,nAtomP,SpMax2_Bhs,MATS6e,FNSA-3,GATS2v,AATSC2m,AATSC3c,maxHBint3,RDF10s,ATSC0c,CrippenLogP,MATS8s,nAtomLAC,AATSC6e,SdssC,AATSC6s,ATSC3c,SIC1,maxdO,mindO,RDF20e,MIC1,ATSC2m,GATS1i,minwHBa,mindssC,MATS6s,MATS8c,AATSC0i,MATS5i,MATS3c,GATS2m,AATSC5p,nHBint4,AATS5i,ASP-3,JGI2,SHBint4,GATS1p,MATS5p,AATSC8c,AATSC5i,FPSA-3,AATSC3e,ATSC0e,nHBint3,AATSC5s,nHBDon_Lipinski,nHCsatu,minHCsatu,maxHCsatu,SHCsatu,AATSC8s,GATS5c,E1m,ATSC8c,VE3_Dze,RDF20v,MATS3i,minHBa,AATSC3s,SwHBa,AATSC5c,BIC1,VE3_Dzs,FPSA-2,GATS2p,VR2_Dzs,ATSC1m,VE3_DzZ,VE3_Dzi,SM1_Dzp,VE3_Dzm,minHBd,ATSC1s,GATS2e,RDF15s,SM1_Dze,SM1_Dzv,SM1_Dzs,meanI,RotBFrac,VE3_Dzp,MATS6p,MATS5s,ATSC5c,AATSC5e,maxHBd,MATS3e,ATSC8s,SpMax3_Bhs,ATSC5s,MOMI-YZ,MATS1s,AATS0m,AATS6i,ATSC6c,RPSA,PNSA-3,MATS2v,RDF20i,n6Ring,nT6Ring,Km,RDF20u,AATSC3i,ATSC0s,GATS5e,VR2_Dzv,SpMax1_Bhs,AATS3s,VR2_Dzp,AATS0p,MATS5e,DPSA-3,AATSC1s,VR2_Dze,VR2_Dzm,VR2_DzZ,P1m,AATS5e,AATS3i,minssCH2,WTPT-4,TDB6i,ETA_dEpsilon_D,VR2_Dzi,AATSC6p,ATSC5e,TopoPSA,PetitjeanNumber,nHBa,GATS3i,ATSC4p,BCUTc-1l,SM1_Dzi,TDB6u,AMW,AATSC2v,GATS2i,MATS5c,topoShape,AATS0v,y
0.019442761,0.584415585,0.4695,0.51009799,0.598055556,0.124819175,0.595387025,0.488794384,3.977810706,12.7806649,-0.33949,0.111754074,1,0,0.8,0.003488605,0.598055556,0,1.383,1,0.15383873,1,1,0.404895834,3.977810706,1.424698933,0.5,3.977810706,168.7220555,8.859953704,0.084709467,0.711,0.5,0,0.303349438,3.096532379,-0.927847237,1,1,1,1.5,0.959467593,0,-0.505704384,-0.214101681,1,-0.014467593,-28.78985174,1.208333334,0,-0.007045133,0,0.075030313,1,-22.0385374,0.534201389,9.918194445,-0.127984192,0.128607495,0.594,0.598,0.1875,0,0,-5.29577035,1,0.1161,1.5,4.25789204,-0.494970171,-0.055892839,1.205610441,3.047215784,-0.001688735,0,5.642278373,0.325739654,1.67374,0.074499224,2.5,-0.084673081,-0.496481482,-2.322612904,-0.049877681,0.506018349,5.042430555,4.875763889,4.079042378,20.5419446,78.44597618,1.441900181,-0.458240741,-0.458240741,-0.458188729,0.035307875,1.187785875,-0.036707447,-0.066698105,0.908825594,-0.005662226,0,172.4608363,0.230788477,0.093518519,0,1.430495185,-0.027758039,0.000271,-0.043163451,0.054908258,-0.030758597,1.835297436,0,1.584196826,1,1.5,0.236944445,0.309201389,0.831041667,0.061061973,1.140452704,0.365091297,0.004878401,-3.55640477,0.949028934,-0.126990468,8.859953704,-0.939372844,-0.496481482,0.00737771,0.499273266,-2.940367549,0.667567762,1.329469162,5.874885091,-31.80174739,-3.553783931,-3.7113693,-2.164588529,-3.555060861,0.598055556,-5.06187696,0.594579743,6.995125339,0.496989601,-0.797988956,1.317460317,2.763257576,0.25974026,-3.248762109,0.185528716,0.250423228,0.070591565,0.050435279,0.598055556,-0.20714702,1.099115505,3.694752291,18.76913878,4.045067941,-0.123832189,74.51697034,178.3509946,-0.027623473,0.313401336,-22.74121431,-0.064057298,5.420881466,0.5,0.5,0.647739215,4.228077335,-0.151239226,49.47860663,1.159647837,8.384894435,4.724821768,3.090192635,8.553711867,1.210839583,0.227201123,45.17244083,-0.267654633,8.33484025,8.334811061,8.334783294,0.765159477,7.650157465,163.1151929,0.485208334,4.810810688,1031.032262,0.057765,8.337966768,0.039229172,0.494064292,37.3,0.45,2,1.128484915,-1.266144179,-0.361945709,0.346268372,5.794411759,6.145050718,-2.904290895,1.333239218,0.22337319,0.833333334,176.0584532,0
0.0088155,0.527272728,0.558,0.170922643,1.162708334,0.037645814,0.756057667,0.074541353,4.424965841,1.408920107,-0.30303,0.025778922,1.5,0,0.5,-0.005652297,1.162708334,0,1.2615,1.5,0.070505396,1.5,1.5,0.12,4.424965841,1.518932131,1,8.84993168,175.980725,12.24608796,-0.048905528,0.5375,1,3.59422944,0.263629499,2.814783956,0.388370607,1,1,1,1.5,0.959467593,0,0.123792714,0.083196384,1,-0.014467593,8.632674296,1.261904762,16.03839056,0.000638613,0,0.074944915,1,3.718527629,0.225,9.099537035,0.118521789,-0.073793349,0.522,0.5075,0.25,0,0,5.80139051,1,0.08835,3,4.211192449,0.054585077,-0.085740112,1.17248954,2.805430572,0.02365438,4.424965841,5.816944629,0.463960311,1.03144,0.074499224,1,0.002018951,-1.824074074,0.04696175,0.188018828,0.524128905,4.549768519,4.549768519,3.616311209,19.65403663,25.77888413,1.384671888,-0.912037037,-0.912037037,0.057296117,0.035307875,1.116106026,0.168912322,0.272507129,0.783459161,0.050326952,0,178.3752675,0.265318423,0.125925926,0,1.311389432,0.316408561,0.000271,0.176619225,0.093146784,0.054569954,1.555384936,2,4.159500645,1.5,0,0,0,0,0.061061973,0.908051808,0.261208732,0.004878401,-12.58328204,0.820099662,-0.085003116,8.550486112,1.339205641,-1.824074074,0.023821424,0.506260449,-12.3030466,0.644725581,1.495385531,5.315390193,-49.19005364,-12.81506069,-12.87901371,-2.705735661,-13.02309184,0.676423611,-17.19881273,0.754242115,5.67664781,0.621237001,-0.997486195,1.706349206,3.436868687,0.145454546,-13.12631659,0.106162467,0.505916484,-0.033798615,0.157695123,0.676423611,0.208767167,1.099115505,3.695945214,-3.828083448,2.000151347,-0.396023801,109.8767087,87.7627143,0.033846496,0.570801936,-57.6663952,-0.196296878,4.822155429,0.5,0.5,0.510849721,3.736726754,-0.102293416,40.12096774,0.997721249,8.038329869,4.799134669,12.5904321,8.368814962,1.16861047,0.539641968,119.08682,-2.23260379,7.789740357,7.789497576,7.789266387,0.646728105,6.978469465,168.3808924,0.508356482,5.90966491,468.32609,0.13346,7.814215681,0.023108809,-0.222255083,47.415,0.416666667,2.5,0.928224441,-1.158174739,-0.358352737,0.432835465,2.679825369,8.143277999,-5.760235075,1.510304173,0.195751838,0.75,192.7491409,0
0.0404166,0.560606061,0.4695,1.193144865,0.654722223,0.208423271,0.548493739,0.408031353,4.18125,11.97142011,-0.323865,0.225988992,1,0,0.75,0.007971271,0.654722223,0,1.5655,1,0.070505396,1,1,0.12,4.18125,1.517399054,0.5,4.18125,175.8474127,8.563217593,0.076164549,0.4755,0.5,0,0.261826252,2.735949661,-0.836602394,0.5,0.5,0.5,0.75,0.959467593,0,0.123792714,0.083196384,0.5,-0.014467593,-23.92288126,1.15,0,0.000638613,0,0.181016745,0.5,3.718527629,0.225,4.5,0.118521789,0.206125534,0.427,0.4285,0.1875,0,0,5.80139051,0.5,0.2132,1.5,3.635473596,0.054585077,-0.051493205,1.135027005,7.974583947,-0.007130209,0,4.939657957,0.268442902,1.382145,0.074499224,1,0.002018951,-0.416666667,0.04696175,-0.058257885,0.591735415,4.5,4.5,3.608801489,19.3590789,82.95541338,1.54854859,-0.416666667,-0.416666667,0.057296117,0.035307875,1.113228764,0.009585615,-0.192354107,0.816683653,-0.000364,0,85.91644145,0.098651756,0.051851852,0,1.523940422,-0.001673,0.000271,0.011460645,0.05859859,-0.098551671,1.355197936,0,-0.093971578,1,0.5,0.25625,0.25625,0.25625,0.061061973,0.908051808,0.328791875,0.004878401,-2.534380675,0.815260678,-0.003557782,8.563217593,-2.730238804,-0.416666667,-0.000677883,0.591735415,-2.004948097,0.577979645,1.323800862,5.202543973,-31.14494248,-2.533218473,-2.605087338,-1.623441397,-2.533784589,0.654722223,-6.671034946,0.576819317,5.569545587,0.3727422,-0.598491717,0.93015873,3.075757576,0.045454546,-2.7429339,0.106162467,-0.114650892,-0.058297922,-0.004470003,0.654722223,-0.517049769,1.099115505,3.054831993,-8.08155567,1.781761228,-0.205005836,78.00771659,87.7627143,0.033846496,0.331146676,-30.76670422,-0.056842463,4.817263334,0.5,0.5,0.500015571,3.729632342,-0.01835959,33.89874552,0.997721249,7.905047174,4.572112986,3.944598766,7.761376887,1.143786583,-0.120852614,64.96318064,-0.728635536,7.945284111,7.943347353,7.941513973,0.634491613,3.619237465,170.3179982,0.508356482,3.502970017,468.32609,0.097905,8.224914147,0.023108809,-0.384420208,28.765,0.5,1.5,0.784873116,-1.153338579,-0.361976211,0.259701279,2.679825369,6.2698918,-2.357944182,1.335312104,-0.088312307,1,169.5857618,0
-0.012179749,0.925925926,0.078,-0.0176436,1.499953704,-0.187365841,0.8268005,-0.443656937,2.747880933,-0.661493764,-0.50476,-0.015557868,2,1.940515749,0.833333333,-0.004334027,1.499953704,2.391841701,-1.304,2,0.2172602,2,2,0.596412037,2.747880933,1.521887577,0.666666667,5.495761867,176.3178428,16.43280864,-0.144392663,0.526666667,0.666666667,1.940515749,0.4721021,5.829047829,0.158305119,0.666666667,0.666666667,0.666666667,1,-1.510802469,0,0.224165823,0.179221965,0.666666667,-0.755401235,-5.721005763,1.115151515,17.43267184,-0.004044065,0,-0.020412031,0.666666667,5.889847357,0.665856482,6.5145679,0.389459288,-0.212146917,0.678333333,0.651333333,0.1,0,0,16.00819705,0.666666667,-1.620866667,1,4.139288746,-0.02407894,-0.076339242,0.940732899,-0.849291655,0.004726067,2.391841701,6.728843911,0.590208047,-0.761673333,0,2.666666667,-0.030533537,-1.179074074,-0.955581538,0.164028557,0.513776609,3.257283951,3.257283951,5.858991069,20.45815505,-20.90512755,2.199346065,-0.589537037,-0.589537037,-0.056060765,0,1.065920532,0.148487637,0.117072613,1.034683732,0.030851474,2,181.6776577,0.248124398,0.104938271,13.35238064,1.756725678,0.17586499,0,0.157804508,0.070018185,0.004628835,2.154450207,2.666666667,0.309427799,2,0.666666667,0.347337963,0.347337963,0.694675926,0,1.428073829,0.502561158,0,-13.35851005,1.123168419,-0.283461517,8.233487654,-0.117554571,-1.179074074,0.002072312,0.513508255,-13.03027587,0.793274474,0.992534116,3.074410395,-62.32759476,-13.35633322,-12.76728265,-3.231572584,-13.12528756,0.692777778,-15.5080428,1.272735037,6.158154104,0.756161462,-1.27686836,1.773809524,3.038095238,0.333333333,-12.52255692,0.390575518,-0.193251005,0.002954387,0.005226591,0.729212963,0.029570845,0,3.275162623,0.76087727,2.933408395,-0.251903639,81.85008331,184.9769019,-0.008316118,0.433809255,-30.62559883,0.093946827,7.594656792,0,0,0.570561598,5.445503187,-0.303796701,49.92195767,1.975153805,3.510921696,4.519587937,4.8192951,3.836119039,1.067505594,-0.174024563,58.69535341,-0.988606229,3.61125453,3.615774835,3.615832959,0.713707732,8.155372235,162.6775302,0.1875,6.353320801,954.9739978,0.129123333,4.114887483,0.068387104,-0.130226345,51.84,0.466666667,2.666666667,1.527877751,-0.046281673,-0.389715256,0.611857552,5.16239309,6.430343697,4.551870913,1.028225721,-0.080954642,0.888888889,161.8611009,0
0.092056325,0.666666667,0.8166,2.690277778,1.2975,0.667659281,0.201292407,0.820571925,2.7571875,23.275,-0.1875,0.622832525,1.8,0,0,0.037954629,0,0,-1.5193,1.8,0,0,0,0,5.83875,2.096390771,3.6,17.191875,166.4258868,0,0.337090418,0.8226,0,0,0.121595588,0.870798304,-1.153251,1,1,1,1.5,0,0,0,0,0.9,0,-33.25,1.3,0,0,0,0.310990544,0.9,0,0,8.925,0,0.910570394,0.5702,0.5644,0.375,0,0,0,1,-0.39372,4,3.113495492,0,-0.089795179,1.189377382,12.0282022,-0.030040929,0,5.096406455,0.314361038,-1.278399,0,0,0,-0.75,0,-0.240327431,0.6,8.925,8.925,1.368197574,18.50283341,108.1050174,2.107821589,-0.75,-0.75,0,0,0.824969493,0,-0.708330218,0.498109041,0,0,0,0,0,0,1.27979818,0,0,0,0.087284723,-0.144156375,1.0457562,0,0,3.6,0,0,0,0,0,0,0.478047734,0,-13.63970013,0.391429573,0.029854238,4.65,-4.15625,-0.75,0,0.6,-11.63295471,0.432203649,1.638943813,675000,-65.1798324,-13.22524821,-12.95084694,-1.906792111,-13.73831746,0.64875,-15.4625,0.158454555,1.018511518,0.476118707,-0.933879362,1.735714286,4.325,0,-13.22524821,0,0,0,0,0.64875,-1.007806397,0,2.858674915,0,0.929111486,-0.567135933,113.7299549,0,0,0.462460651,-37.27295425,-0.25505807,1.75264313,0,0,0.44999998,1.449694292,0.026843454,32.825,0,675000,4.465433201,4.95,675000,0.936927807,0,73.50384654,-2.476785715,675000,675000,675000,0.498124468,0,172.2714332,0,2.692820323,0,0.356247,675000,0,0,68.819,0.5,2.8,0.191770666,0.226087611,-0.271303306,0.561270021,0,8.303336257,-9.564574075,1.14567595,0,1,163.0351505,0
-0.024715052,0.727272728,0.476,-0.551359103,1.029027778,-0.142786466,0.96206783,-0.342449367,0,-7.682191005,-0.511365,-0.142830976,1.5,0,1,-0.003426155,1.029027778,0,1.0015,1.5,0.070505396,1.5,1.5,0.400555556,0,1.384537659,0,0,175.8918501,12.47988426,-0.051236326,0.5995,0,3.198263889,0.460008945,7.266896728,0.142340407,0,0,0,0,0.959467593,0,0.123792714,0.083196384,0,-0.014467593,2.241007631,1,6.39652778,0.000638613,0,-0.181812256,0,3.718527629,0.505555556,0,0.118521789,-0.088960256,0.564,0.5615,0,0,0,5.80139051,0,-0.12055,0,4.062941529,0.054585077,-0.056733206,1.348052942,-7.685395388,0.005102763,3.198263889,6.71514365,0.329035751,0.70525,0.074499224,1,0.002018951,0,0.04696175,0.075429181,0.480074575,0,0,5.834564835,15.40530511,-104.6376928,1.653094887,0,0,0.057296117,0.035307875,1.037021939,0.131976203,0.119881722,1.193503255,0.025555729,0,178.3752675,0.348651756,0.107407408,0,1.622641763,0.167624585,0.000271,0.118972829,0.057146059,0.012427716,1.429130736,1,0.511028423,1.5,0,0,0,0,0.061061973,0.908051808,0.607936115,0.004878401,-9.332513205,1.188472597,-0.04698094,8.66738426,0.276288974,0,0.021336897,0.493945977,-9.112197922,0.661985187,1.432665529,5.057826636,-45.61885658,-9.470964321,-9.341591438,-1.623441397,-9.149163727,0.609583334,-7.158673835,0.973451955,7.567032063,0.3727422,-0.598491717,0.972222222,2.867424243,0.212121212,-9.866153188,0.106162467,0.042901192,-0.036283142,0.025103118,0.609583334,0.060151175,1.099115505,2.984087316,-7.47655567,2.523406056,-0.228279509,68.05271674,87.7627143,0.033846496,0.272399218,-26.87952157,-0.231829164,7.428997122,0.5,0.5,0.519567511,5.558891184,-0.069552852,31.90430108,0.997721249,7.913129542,4.572911123,3.311265432,8.304077622,1.080214628,0.051922128,53.58045747,-0.635441092,7.559740398,7.559382949,7.559042624,0.679711674,6.978469465,170.1222081,0.445856482,3.569613253,468.32609,0.150125,7.595986262,0.023108809,-0.354847088,30.345,0.416666667,1.5,0.826519593,-1.150103244,-0.393291325,0.259701279,2.679825369,5.620410186,-8.959016225,1.438902097,0.435703942,0.75,155.1422571,0
0.053872877,0.5,0.131,-0.013666728,0.336006945,0.110944161,0.414484592,-0.262391547,0,-0.505668934,-0.30357,-0.011737151,0.5,0,0.5,0.018662947,0.336006945,0,-0.652,1,0.125,0.5,0.5,0.186805556,0,1.500710519,0,0,88.2245377,4.193125,-0.069616395,0.2545,0,0,0.227178314,2.537332191,0.03136498,0,0,0,0,0,0,0.244495581,0.239305646,0,0,-4.397959184,1,0,0.003987069,0,0.246524693,0,7.81159867,0.238888889,0,0.238040598,0.102817632,0.235,0.2195,0,0,0,10.05642318,0,-0.78705,0,1.758370503,0.106319752,-0.021671445,0.374236418,12.37396894,0.000772962,0,2.389120408,0.301631295,-0.5699,0,1,0.006716957,0,0.102324263,0.037102186,0.503147539,0,0,2.972460974,12.79632142,8.376688876,2.06479034,0,0,0.087877313,0,0.541050106,0.0669196,0.046393535,0.590813262,0.016626147,0,90.9090645,0.125,0.041666667,0,1.759508471,0.09303151,0,0.072407998,0.026440612,0.000653437,1.039305905,0,-0.259580499,1.5,0,0,0,0,0,0.884055649,0.255965736,0,-0.661395597,0.511507806,-0.167349331,4.193125,-0.09162415,0,-0.001862014,0.676081861,-0.817579441,0.331961396,0.295666731,1.43326345,-61.5666356,-0.659762974,-0.564548642,-0.800238042,-0.659765524,0.336006945,-2.036848073,0.752302705,2.742849725,0.194378897,-0.359159553,0.2,1.178571429,0.166666667,-0.633904567,0.197847482,-0.222930867,-0.055860424,-0.012639139,0.336006945,0.010342968,0,1.293758523,-7.787414965,1.435701146,-0.087463486,71.27882034,92.458826,0.03588362,0.106802432,-8.663354465,0.391242509,3.944001341,0,0,0.283847019,2.730289634,-0.181074455,12.22619048,1.284091128,1.574360584,2.036239305,1.0625,1.732005438,0.77974508,-0.200059352,19.23322616,-0.101842404,1.717868417,1.721331371,1.72144424,0.355898013,3.792096,79.7878387,0.140625,1.686580086,458.6886346,0.424305,2.088381337,0.035358357,-0.37917415,10.115,0.25,0.5,0.863990462,0.024568598,-0.402742976,0.199191886,2.480502157,5.480511711,10.60298489,0.316643646,-0.111758915,0.5,118.1516605,0
-0.022351608,1,0.277333333,-0.452859639,1.243946759,-0.226780789,1.061833711,-0.419121585,0,-7.341421326,-0.517856667,-0.185636979,1.833333333,0,1,-0.003815413,0.785034722,0,-1.202,1.833333333,0.041666667,1,1,0.425694444,0,1.54862365,0,0,184.7336974,7.856041667,-0.078212035,0.480333333,0,3.21559928,0.474147033,6.942643522,0.210511109,0,0,0,0,0,0,0.081498527,0.079768549,0,0,3.688972283,1,6.772167567,0.001329023,0,-0.272106985,0,2.603866223,0.500925926,0,0.079346866,-0.14350136,0.782333333,0.78,0,0,0,3.35214106,0,-1.251516667,0,3.766543891,0.035439917,-0.062947503,1.383430911,-10.10151233,0.006210594,3.556568287,6.602534167,0.349308887,-0.938016667,0,2,0.002238986,0,0.034108088,0.119520308,0.685497314,0,0,5.476992096,18.02862004,-162.4014461,2.013782996,0,0,0.029292438,0,0.979649145,0.121723281,0.202988467,1.251580296,0.05120141,0,184.4010648,0.458333333,0.106481481,0,1.753921886,0.341792486,0,0.119494158,0.072322488,0.011332041,1.207914453,1.666666667,0.471324407,2.666666667,0,0,0,0,0,0.394370993,0.420897667,0,-1.504748856,1.171528319,-0.023217416,5.379189815,0.25584521,0,0.020074959,0.712085525,-1.512774524,0.60386479,1.473912481,1.726149479,-68.8542186,-1.507349646,-1.714834226,-1.600476083,-1.508574873,0.570914352,-7.240588476,1.168193673,5.403328449,0.388757793,-0.718319106,1.2125,3.101190476,0.333333333,-1.10222248,0.065949161,0.151820365,0.022771119,0.022569213,0.785034722,0.106691403,0,2.499628332,-1.480102509,6.713898782,-0.295137186,66.07814052,30.81960867,0.011961207,0.307334596,-24.66495151,-0.303200445,6.964986228,0,0,0.775833689,5.133413625,-0.029121919,26.68903319,0.428030376,2.700546741,4.53081896,3.0625,4.475158583,0.973514456,0.182102815,53.00793832,-0.69011138,2.146389969,2.145837184,2.145419379,0.850555793,6.862752,178.0830332,0.127893518,2.321076839,152.8962115,0.25883,2.257811527,0.011786119,-0.072826866,41.91333333,0.361111111,1.833333333,0.704660801,0.281873551,-0.394451464,0.398383771,0.826834052,5.451459693,-11.20727596,1.495057714,0.614681483,0.583333333,139.3875916,0
0.067016632,0.333333333,0.203333333,-0.368095238,0.559259259,0.23677566,0.396205357,-0.147839147,0,-5.153333333,-0.166666667,-0.095858135,0.666666667,0,0.333333333,0.025915764,0.559259259,0,-0.714,1.333333333,0,0.666666667,0.666666667,0.187037037,0,1.456805633,0,0,61.6688423,5.083333333,-0.003175246,0.436666667,0,2.132175926,0.169522222,3.244385291,0.130153867,0,0,0,0,0,0,0,0,0,0,3.016666667,1,4.264351853,0,0,0.210728441,0,0,0.187037037,0,0,0.280067853,0.275666667,0.265333333,0,0,0,0,0,-0.299133333,0,1.503579556,0,-0.028481019,0.48915611,11.48112053,0.003411742,2.132175926,2.015835917,0.308959992,-0.8928,0,0.666666667,0,0,0,0.05117613,0.579106111,0,0,1.909970893,10.56277016,-55.67105727,1.625855216,0,0,0,0,0.292868619,0.081593726,0.081209453,0.421414483,0.017279819,0,61.63921733,0.166666667,0.037037037,0,1.606254007,0.112865056,0,0.071674789,0.025247447,0.008676924,1.071816533,0.666666667,0.403333333,2,0,0,0,0,0,0,0.31061424,0,-4.805820453,0.369326001,0.028127644,2.541666667,0.201111111,0,0.01467652,0.814297493,-4.898240077,0.20529452,0.53315563,0.491830152,-91.63814615,-4.898240077,-4.805820453,-0.72152951,-4.683648353,0.27962963,-3.42,0.394517321,1.784866083,0.1656632,-0.265996319,0.5,1.25,0.111111111,-4.9906597,0,0.105034722,0.01467652,0.019715413,0.27962963,0.050693109,0,0.851260026,0.403333333,0.875296268,-0.098958333,84.21871627,0,0,0.134398188,-14.00394188,0.182270109,2.289353525,0,0,0.172478524,1.671382732,0.024708309,12.8,0,0.884886675,1.567086331,1.577777778,1.209336888,0.658269472,0.115183161,26.41795625,-0.38,0.605625439,0.605348726,0.605085276,0.226096794,2.239488,60.2616601,-0.041666667,2.207106781,0,0.605556667,0.633703688,0,0.019715413,13.48666667,0.111111111,0.666666667,0.12448687,0.083156043,-0.405461777,0.115422791,0,6.070240355,0.379407183,0.535704908,0.349344165,0.166666667,110.7790977,0
0.068458375,0.333333333,0.459333333,-0.356038742,1.090185185,0.251939584,0.375896262,-0.444452882,0,-12.46135598,-0.191666667,-0.084499551,1.666666667,1.657006344,0.333333333,0.025485356,1.090185185,2.070609782,-1.386,2.333333333,0.054350446,1.666666667,1.666666667,0.230462963,0,1.471509399,0,0,57.97846607,14.1912037,-0.065232711,0.704666667,0,1.718857733,0.369083328,7.58219529,0.42826649,0,0,0,0,-1.430771605,0,0.014854766,-0.00365193,0,-0.49691358,9.756887053,1,14.6602566,-0.000174667,0,0.265927815,0,0.648986609,0.265740741,0,0.048575815,0.277496475,0.593666667,0.578333333,0,0,0,1.944608041,0,-0.809833333,0,1.639418969,-0.004437248,-0.034593193,0.481045352,13.7018079,0.003144732,2.04478047,5.410546043,0.519346397,-1.5319,0.119156587,1.666666667,-0.000822405,0,-0.020029844,0.160381323,0.550976985,0,0,4.15384771,11.65139662,-86.4235943,1.518699657,0,0,-0.004753732,0.307181353,0.321690855,-0.009663578,0.065809671,0.365845329,-0.001998167,2,59.02886137,0.085639944,0.053872054,11.06385698,1.497765429,-0.012041061,0.014678739,-0.009324404,0.03362916,0.008397382,1.860433697,2.666666667,-0.007782369,3,0,0,0,0,0.502066116,0.336288921,0.121704662,0.014678739,-11.64834703,0.839766907,-0.047174524,2.748950617,0.191311511,0,2.42E-05,0.779437725,-11.94016995,0.476525095,0.582109126,100000.597,-114.5073193,-11.87939609,-11.55245301,-1.803823774,-12.24560019,0.200925926,-9.66536578,0.364103664,5.296041767,0.414158,-0.664990797,1.272222222,1.233333333,0.148148148,-12.11044515,0.063267999,-0.001847009,0.000968624,-0.000589241,0.236203704,0.045307663,0.502066116,1.608030966,-0.311294766,0.860444339,-0.109233574,87.83871621,60.79305653,-0.004188202,0.211789388,-15.42954394,0.258731622,5.008189283,0,0,0.17764504,3.704924663,-0.045518781,30.8989899,0.329887333,100000.6566,1.670650483,1.91503268,100000.7023,0.681386547,-0.00317922,30.42910187,-0.460255513,100000.6242,100000.6242,100000.6242,0.229541138,2.7071808,56.34762637,-0.213549383,4.695140653,330.7445923,0.605556667,100000.6274,0.010499078,-0.023569631,33.71666667,0.166666667,1.666666667,0.390625832,-0.187925555,-0.405330251,0.288556976,1.815906978,6.306415487,3.194790556,0.595813182,0.000506759,0.333333333,116.0312812,0
0.109049682,0.222222222,-0.005666667,0.617724868,0.594861111,0.442680848,0.175935176,0.440623548,2.80443966,8.648148147,-0.04762,0.095034595,0.666666667,2.291124093,0.111111111,0.034776319,0.594861111,2.80443966,-0.411,1.333333333,0.07856742,0.666666667,0.666666667,0,2.80443966,1.524762722,0.666666667,5.60887932,59.5906949,5.13537037,0.120872523,0.481,0.666666667,0,0.073409152,0.564559803,-1.058073521,0.666666667,0.666666667,0.666666667,1,0,0,0.549942458,0.288000024,0.666666667,0,-29.05555556,1.154761905,0,0.01625399,0,0.388769798,0.666666667,23.81261358,0,6.285925927,0.498180631,0.450680654,0.293,0.289333333,0.142856667,0,0,18.32180405,0.666666667,-0.148266667,1,1.690984867,0.262003544,-0.038683436,0.438038959,19.04708218,-0.010391034,0,1.663417115,0.375858564,-0.545306667,0,1,0.061113223,-0.875,1.564814815,-0.166256547,0.631991374,3.142962963,3.142962963,0.823846686,14.01103789,50.25240583,1.4595984,-0.4375,-0.4375,0.240740741,0,0.364566366,0.124962714,-0.184115903,0.19745687,0.020179578,1.333333333,61.72809223,0.07856742,0.021164021,10.19112751,1.433538974,0.114042601,0,0.136650264,0.038932749,-0.066129595,1.356526545,0,-2.407407407,2,0.333333333,0.275,0.275,0.275,0,0.726309962,0.103542214,0,-8.315577267,0.235371094,-0.047528174,2.567685185,-1.815972222,-0.875,-0.021955263,0.849330406,-8.571920133,0.240406771,0.55365496,95238.55807,-91.22702876,-8.315577267,-8.477311607,-1.443059019,-8.571920133,0.297430556,-6.685185187,0.159616446,0.975647236,0.3313264,-0.531992637,0.998412698,1.468253968,0.111111111,-8.052841303,0.196252391,-0.37037037,-0.087821054,-0.09046314,0.297430556,-0.283509646,0,1.366015553,-9.62962963,1.202871711,-0.102849003,101.5978657,61.63921733,0.01625399,0.279227696,-17.49517779,0.225292034,1.05562347,0,0,0.21415683,0.872807922,-0.051973403,23.83333333,0.73261714,95238.616,1.722386335,2.340277778,95238.67013,0.725932916,-0.387831998,35.10311123,-0.668518519,95238.57707,95238.57703,95238.577,0.253882331,3.157056,57.7387745,-0.268518519,3.804962692,394.0904753,0.5806,95238.58087,0.034726414,-0.361852562,24.86666667,0.166666667,1.333333333,0.287275633,0.039395226,-0.384706795,0.230845581,2.13116742,7.154194938,2.207797033,0.544698327,-0.389019328,0.333333333,130.4002851,0
